Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
673,CA-1673,2026-01-23,2025-08-29,First Class,CUST-179,USA,Rickyland,Utah,18977,Sugar,West,P-007,SweeTARTS,915,23,145,770
674,CA-1674,2025-09-15,2025-04-13,Second Class,CUST-138,USA,Ramirezside,Washington,08451,Sugar,South,P-012,Hair Toffee,901,5,67,834
675,CA-1675,2026-03-05,2025-04-09,Second Class,CUST-155,USA,Grimesbury,Washington,27690,Chocolate,West,P-005,Wonka Bar - Triple Dazzle Caramel,394,9,315,79
676,CA-1676,2025-05-23,2026-02-06,First Class,CUST-029,USA,Daleburgh,Minnesota,83223,Other,Central,P-010,Fizzy Lifting Drinks,284,17,177,107
677,CA-1677,2025-04-03,2025-06-17,First Class,CUST-133,USA,West Amy,Indiana,82563,Chocolate,Central,P-003,Wonka Bar - Scrumdiddlyumptious,574,27,156,418
678,CA-1678,2025-12-11,2025-08-16,First Class,CUST-300,USA,Dunnchester,Arizona,57446,Sugar,West,P-009,Fun Dip,461,13,153,308
679,CA-1679,2025-12-15,2025-10-05,First Class,CUST-287,USA,Petershire,Indiana,49389,Sugar,East,P-008,Nerds,572,30,495,77
680,CA-1680,2025-08-11,2025-07-04,First Class,CUST-239,USA,Kennethtown,New Jersey,05301,Sugar,West,P-008,Nerds,729,17,70,659
681,CA-1681,2026-02-28,2026-03-29,Standard Class,CUST-114,USA,East Andreaport,Nevada,14004,Sugar,East,P-011,Everlasting Gobstopper,599,17,271,328
682,CA-1682,2025-08-18,2025-12-06,Standard Class,CUST-129,USA,Adamsfort,Hawaii,25174,Chocolate,East,P-004,Wonka Bar - Milk Chocolate,694,21,238,456
683,CA-1683,2025-11-23,2025-10-20,Second Class,CUST-059,USA,South Ambermouth,Connecticut,60186,Other,Central,P-013,Lickable Wallpaper,422,11,285,137
684,CA-1684,2025-11-10,2025-04-05,Standard Class,CUST-049,USA,Lake Lisa,Wisconsin,10736,Sugar,West,P-012,Hair Toffee,679,12,384,295
685,CA-1685,2026-01-07,2026-02-05,Standard Class,CUST-269,USA,Stouthaven,New Jersey,05810,Sugar,South,P-006,Laffy Taffy,893,24,368,525
686,CA-1686,2025-05-31,2026-01-23,Standard Class,CUST-278,USA,East Shannonton,Oregon,64664,Other,East,P-014,Wonka Gum,927,17,610,317
687,CA-1687,2026-03-31,2026-01-26,First Class,CUST-026,USA,Millerhaven,North Dakota,97058,Chocolate,West,P-004,Wonka Bar - Milk Chocolate,961,13,283,678
688,CA-1688,2025-05-16,2026-03-10,First Class,CUST-012,USA,North Wendy,Illinois,06691,Other,Central,P-014,Wonka Gum,415,15,354,61
689,CA-1689,2025-10-08,2026-02-10,Standard Class,CUST-043,USA,Lake Samanthaside,North Carolina,21122,Sugar,East,P-007,SweeTARTS,759,8,470,289
690,CA-1690,2026-02-02,2026-02-09,Second Class,CUST-059,USA,West Kimberly,Missouri,14017,Sugar,East,P-008,Nerds,252,10,188,64
691,CA-1691,2026-03-21,2025-06-14,Standard Class,CUST-224,USA,West Travisbury,North Carolina,04823,Sugar,East,P-009,Fun Dip,452,22,70,382
692,CA-1692,2025-10-10,2025-12-26,First Class,CUST-165,USA,North Isaac,South Dakota,85579,Chocolate,South,P-005,Wonka Bar - Triple Dazzle Caramel,651,19,413,238
693,CA-1693,2025-06-02,2025-12-05,Second Class,CUST-036,USA,Richardburgh,New Hampshire,82079,Other,East,P-014,Wonka Gum,832,16,298,534
694,CA-1694,2025-09-23,2025-12-23,Standard Class,CUST-186,USA,Christianfurt,North Dakota,20319,Chocolate,Central,P-005,Wonka Bar - Triple Dazzle Caramel,337,21,28,309
695,CA-1695,2026-04-01,2025-05-31,Second Class,CUST-087,USA,Mayerburgh,New York,24606,Chocolate,Central,P-005,Wonka Bar - Triple Dazzle Caramel,117,14,24,93
696,CA-1696,2025-11-27,2025-10-24,Standard Class,CUST-095,USA,Brookston,Arkansas,27371,Chocolate,East,P-002,Wonka Bar - Fudge Mallows,816,6,453,363
697,CA-1697,2025-07-06,2025-12-29,Standard Class,CUST-039,USA,East Brian,New Mexico,89256,Chocolate,West,P-002,Wonka Bar - Fudge Mallows,674,21,225,449
698,CA-1698,2025-10-05,2025-05-08,First Class,CUST-252,USA,Lake Jamesmouth,Delaware,20807,Sugar,West,P-008,Nerds,498,27,336,162
699,CA-1699,2025-11-24,2025-04-24,Second Class,CUST-276,USA,Port Jamesport,Montana,14099,Sugar,South,P-011,Everlasting Gobstopper,251,19,49,202
700,CA-1700,2025-08-05,2026-03-09,Second Class,CUST-226,USA,Walkerberg,Colorado,23956,Sugar,West,P-011,Everlasting Gobstopper,419,16,133,286
701,CA-1701,2025-12-19,2026-01-29,Second Class,CUST-299,USA,West Erinmouth,Utah,46652,Sugar,South,P-011,Everlasting Gobstopper,160,23,62,98
702,CA-1702,2026-03-24,2025-06-24,First Class,CUST-049,USA,South Ricardo,Louisiana,24570,Chocolate,Central,P-003,Wonka Bar - Scrumdiddlyumptious,287,7,131,156
703,CA-1703,2025-05-23,2025-09-15,Second Class,CUST-019,USA,South Kellybury,New Jersey,27257,Sugar,West,P-007,SweeTARTS,483,19,282,201
704,CA-1704,2026-03-16,2025-04-04,First Class,CUST-190,USA,East Taylor,Arizona,68590,Other,East,P-010,Fizzy Lifting Drinks,108,27,33,75
705,CA-1705,2025-09-23,2025-12-19,First Class,CUST-194,USA,Sheilatown,Minnesota,49484,Sugar,East,P-009,Fun Dip,769,18,461,308
706,CA-1706,2025-09-05,2025-12-11,Standard Class,CUST-174,USA,South Lance,New Mexico,65252,Chocolate,West,P-002,Wonka Bar - Fudge Mallows,392,12,98,294
707,CA-1707,2026-03-19,2025-11-07,First Class,CUST-164,USA,Karenton,Pennsylvania,21197,Chocolate,Central,P-003,Wonka Bar - Scrumdiddlyumptious,922,11,281,641
708,CA-1708,2025-10-23,2025-04-14,Standard Class,CUST-127,USA,West Robertborough,Massachusetts,25907,Sugar,Central,P-012,Hair Toffee,304,9,154,150
709,CA-1709,2026-01-26,2025-08-31,Second Class,CUST-136,USA,New Tamaraborough,Oregon,74009,Sugar,South,P-012,Hair Toffee,267,24,141,126
710,CA-1710,2025-07-09,2025-07-02,Standard Class,CUST-078,USA,Douglasville,Virginia,34520,Other,West,P-014,Wonka Gum,640,28,214,426
711,CA-1711,2025-10-29,2025-04-27,Second Class,CUST-023,USA,West Davidchester,Connecticut,51531,Chocolate,Central,P-004,Wonka Bar - Milk Chocolate,678,29,242,436
712,CA-1712,2026-01-11,2026-03-19,Second Class,CUST-296,USA,Bergerfort,New Mexico,21040,Chocolate,South,P-001,Wonka Bar - Nutty Crunch Surprise,953,25,857,96
713,CA-1713,2025-10-02,2026-03-21,Standard Class,CUST-216,USA,Charlesstad,Indiana,48072,Chocolate,West,P-002,Wonka Bar - Fudge Mallows,339,27,262,77
714,CA-1714,2025-06-15,2025-11-18,First Class,CUST-094,USA,Ernestmouth,Massachusetts,25572,Sugar,East,P-011,Everlasting Gobstopper,996,27,738,258
715,CA-1715,2025-07-22,2025-04-02,First Class,CUST-234,USA,Deborahfurt,Missouri,49060,Other,South,P-013,Lickable Wallpaper,850,9,201,649
716,CA-1716,2026-03-14,2025-06-15,Standard Class,CUST-281,USA,Anthonyfort,Montana,83734,Other,Central,P-014,Wonka Gum,905,26,709,196
717,CA-1717,2026-03-29,2025-08-04,Second Class,CUST-209,USA,Tammyview,New Hampshire,52324,Sugar,Central,P-012,Hair Toffee,551,27,61,490
718,CA-1718,2026-03-07,2026-03-10,Standard Class,CUST-128,USA,South Sarah,Vermont,13781,Other,South,P-014,Wonka Gum,337,9,79,258
719,CA-1719,2026-03-12,2026-02-27,First Class,CUST-016,USA,Lake Lisa,Colorado,33741,Sugar,West,P-011,Everlasting Gobstopper,885,29,781,104
720,CA-1720,2025-05-27,2025-09-28,Second Class,CUST-182,USA,Fostertown,West Virginia,72325,Sugar,Central,P-008,Nerds,873,12,141,732
721,CA-1721,2025-10-27,2026-02-28,Second Class,CUST-038,USA,East Matthewmouth,Maine,71870,Chocolate,Central,P-003,Wonka Bar - Scrumdiddlyumptious,581,18,250,331
722,CA-1722,2025-08-18,2026-01-02,Second Class,CUST-169,USA,New Traceytown,Colorado,17910,Other,South,P-010,Fizzy Lifting Drinks,969,5,873,96
723,CA-1723,2025-04-12,2025-05-04,Standard Class,CUST-026,USA,East Ryan,Arkansas,89084,Sugar,South,P-012,Hair Toffee,985,11,387,598
724,CA-1724,2025-11-19,2025-06-05,Second Class,CUST-006,USA,North Jennifer,Arizona,52442,Sugar,West,P-011,Everlasting Gobstopper,360,9,44,316
725,CA-1725,2025-06-01,2025-06-25,First Class,CUST-114,USA,Hartmanchester,Wyoming,21549,Sugar,Central,P-006,Laffy Taffy,658,22,190,468
726,CA-1726,2026-02-20,2025-05-02,Second Class,CUST-201,USA,East Richardville,Alabama,61047,Other,South,P-010,Fizzy Lifting Drinks,270,10,166,104
727,CA-1727,2026-02-16,2026-03-30,Second Class,CUST-013,USA,Hectorchester,Nebraska,97795,Sugar,Central,P-012,Hair Toffee,761,23,212,549
728,CA-1728,2025-11-12,2025-12-26,First Class,CUST-291,USA,Kaylastad,Missouri,99228,Sugar,Central,P-008,Nerds,161,14,22,139
729,CA-1729,2025-08-18,2026-02-03,First Class,CUST-161,USA,Sherryton,New York,51906,Chocolate,Central,P-004,Wonka Bar - Milk Chocolate,974,22,880,94
730,CA-1730,2025-12-01,2025-07-28,Standard Class,CUST-012,USA,Samanthaville,Alaska,52773,Sugar,Central,P-009,Fun Dip,354,18,253,101
731,CA-1731,2025-11-28,2025-08-13,First Class,CUST-212,USA,Wardberg,Hawaii,33117,Other,West,P-010,Fizzy Lifting Drinks,264,20,186,78
732,CA-1732,2025-09-23,2025-06-16,First Class,CUST-155,USA,Edwardston,Vermont,20516,Sugar,East,P-006,Laffy Taffy,778,22,468,310
733,CA-1733,2025-04-14,2025-04-21,First Class,CUST-295,USA,Brockchester,Iowa,41317,Sugar,West,P-006,Laffy Taffy,588,28,438,150
734,CA-1734,2025-08-18,2025-10-02,Second Class,CUST-038,USA,New Timothy,Montana,98604,Other,South,P-015,Kazookles,863,22,413,450
735,CA-1735,2025-12-16,2025-07-28,Second Class,CUST-300,USA,Michaelville,Arizona,15121,Chocolate,South,P-005,Wonka Bar - Triple Dazzle Caramel,511,25,255,256
736,CA-1736,2025-06-20,2025-09-06,First Class,CUST-278,USA,Youngberg,Alaska,09434,Sugar,West,P-012,Hair Toffee,736,23,347,389
737,CA-1737,2026-01-13,2025-12-19,Standard Class,CUST-168,USA,North Mark,Arizona,27685,Chocolate,Central,P-002,Wonka Bar - Fudge Mallows,223,26,36,187
738,CA-1738,2026-03-26,2026-02-20,Standard Class,CUST-288,USA,Jessicashire,Nebraska,15900,Sugar,South,P-006,Laffy Taffy,245,27,27,218
739,CA-1739,2025-05-15,2025-05-25,First Class,CUST-289,USA,Toddview,Utah,60085,Other,Central,P-015,Kazookles,447,12,84,363
740,CA-1740,2025-11-07,2026-01-29,Second Class,CUST-105,USA,Espinozaberg,South Carolina,66502,Other,Central,P-014,Wonka Gum,392,28,47,345
741,CA-1741,2026-03-27,2025-12-10,Second Class,CUST-109,USA,Port Loribury,Massachusetts,37483,Other,East,P-013,Lickable Wallpaper,323,16,35,288
742,CA-1742,2025-04-12,2025-09-30,Standard Class,CUST-093,USA,East Brittney,Ohio,71933,Sugar,West,P-006,Laffy Taffy,432,26,292,140
743,CA-1743,2025-11-20,2026-01-22,Second Class,CUST-287,USA,Schultzton,Oregon,06196,Chocolate,Central,P-001,Wonka Bar - Nutty Crunch Surprise,947,5,887,60
744,CA-1744,2025-05-13,2025-04-15,Standard Class,CUST-022,USA,Hayeschester,Pennsylvania,12162,Chocolate,South,P-002,Wonka Bar - Fudge Mallows,581,19,101,480
745,CA-1745,2026-03-24,2025-10-29,Second Class,CUST-279,USA,Stephenport,Vermont,23587,Other,South,P-013,Lickable Wallpaper,734,7,93,641
746,CA-1746,2025-06-22,2025-05-05,Second Class,CUST-067,USA,Kellytown,New Mexico,17269,Other,West,P-015,Kazookles,432,13,139,293
747,CA-1747,2025-06-28,2025-11-25,Standard Class,CUST-249,USA,North Sharonton,California,93120,Chocolate,Central,P-005,Wonka Bar - Triple Dazzle Caramel,753,22,617,136
748,CA-1748,2026-03-22,2025-09-23,Standard Class,CUST-007,USA,East Kathleen,Oklahoma,82644,Sugar,East,P-008,Nerds,441,13,224,217
749,CA-1749,2025-07-25,2025-10-31,Standard Class,CUST-119,USA,South Robertside,Ohio,23498,Chocolate,West,P-002,Wonka Bar - Fudge Mallows,318,24,186,132
750,CA-1750,2025-08-05,2025-06-17,Standard Class,CUST-073,USA,Pachecoton,Ohio,37696,Other,Central,P-014,Wonka Gum,815,14,591,224
751,CA-1751,2026-03-21,2025-05-05,Standard Class,CUST-148,USA,Kimberlyside,Florida,77432,Sugar,Central,P-006,Laffy Taffy,601,27,100,501
752,CA-1752,2026-02-14,2026-04-01,Second Class,CUST-037,USA,Debrafurt,Ohio,63831,Chocolate,West,P-004,Wonka Bar - Milk Chocolate,598,17,522,76
753,CA-1753,2025-11-13,2025-07-20,Standard Class,CUST-101,USA,North Shelby,New Hampshire,94786,Sugar,East,P-011,Everlasting Gobstopper,746,26,179,567
754,CA-1754,2025-10-28,2026-01-31,Second Class,CUST-228,USA,South Christophertown,Colorado,02531,Sugar,West,P-007,SweeTARTS,354,7,270,84
755,CA-1755,2025-09-26,2025-07-05,First Class,CUST-029,USA,South Wendytown,Indiana,40615,Chocolate,South,P-002,Wonka Bar - Fudge Mallows,181,12,108,73
756,CA-1756,2025-10-21,2025-11-03,First Class,CUST-232,USA,New Mary,Iowa,98172,Chocolate,East,P-005,Wonka Bar - Triple Dazzle Caramel,460,21,142,318
757,CA-1757,2025-12-24,2025-09-09,Second Class,CUST-187,USA,Thompsonborough,Oklahoma,38592,Sugar,East,P-008,Nerds,991,13,78,913
758,CA-1758,2025-11-14,2025-07-04,First Class,CUST-200,USA,Thompsonfort,Tennessee,01735,Sugar,Central,P-012,Hair Toffee,868,18,590,278
759,CA-1759,2025-11-22,2025-08-30,First Class,CUST-107,USA,West Jocelynmouth,Wyoming,12267,Chocolate,West,P-004,Wonka Bar - Milk Chocolate,607,14,334,273
760,CA-1760,2025-04-08,2026-03-31,Standard Class,CUST-193,USA,Mooremouth,Indiana,62503,Chocolate,West,P-004,Wonka Bar - Milk Chocolate,696,25,609,87
761,CA-1761,2025-09-02,2025-08-24,Standard Class,CUST-073,USA,South Jasonbury,North Carolina,18128,Sugar,East,P-011,Everlasting Gobstopper,363,10,40,323
762,CA-1762,2025-08-11,2025-12-01,Standard Class,CUST-216,USA,Cruzstad,New Mexico,27013,Other,Central,P-014,Wonka Gum,679,19,254,425
763,CA-1763,2025-07-12,2026-02-19,Standard Class,CUST-086,USA,Heidiburgh,Florida,88258,Sugar,East,P-007,SweeTARTS,749,23,121,628
764,CA-1764,2025-04-15,2025-05-04,Second Class,CUST-015,USA,South Amandaton,Hawaii,13109,Sugar,West,P-009,Fun Dip,256,19,113,143
765,CA-1765,2025-05-01,2025-08-03,Standard Class,CUST-197,USA,Lake Robertburgh,Wisconsin,77792,Sugar,South,P-006,Laffy Taffy,596,28,276,320
766,CA-1766,2025-12-01,2026-02-23,Standard Class,CUST-149,USA,North Courtney,West Virginia,30620,Chocolate,Central,P-005,Wonka Bar - Triple Dazzle Caramel,734,30,98,636
767,CA-1767,2025-09-14,2025-05-08,Second Class,CUST-266,USA,Mcdanielview,Idaho,87306,Chocolate,South,P-001,Wonka Bar - Nutty Crunch Surprise,326,6,190,136
768,CA-1768,2025-11-27,2025-09-06,Standard Class,CUST-138,USA,West Christine,Mississippi,75489,Sugar,East,P-012,Hair Toffee,998,20,781,217
769,CA-1769,2025-08-10,2025-05-23,First Class,CUST-207,USA,North Kevintown,Oklahoma,24528,Sugar,South,P-011,Everlasting Gobstopper,364,23,257,107
770,CA-1770,2025-09-09,2026-02-19,Standard Class,CUST-107,USA,Charlesbury,Maine,80797,Chocolate,South,P-005,Wonka Bar - Triple Dazzle Caramel,585,16,217,368
771,CA-1771,2025-11-18,2025-11-11,First Class,CUST-088,USA,Steeleton,Indiana,34156,Other,East,P-010,Fizzy Lifting Drinks,888,18,633,255
772,CA-1772,2025-12-26,2026-03-02,Standard Class,CUST-130,USA,Robinbury,Nevada,95103,Chocolate,West,P-001,Wonka Bar - Nutty Crunch Surprise,319,21,258,61
773,CA-1773,2025-10-15,2025-04-18,First Class,CUST-185,USA,Martinstad,Maine,60311,Sugar,Central,P-007,SweeTARTS,812,12,53,759
774,CA-1774,2025-10-16,2025-04-22,Standard Class,CUST-121,USA,Crystaltown,Alaska,03254,Chocolate,South,P-004,Wonka Bar - Milk Chocolate,449,6,255,194
775,CA-1775,2025-10-07,2025-04-14,First Class,CUST-065,USA,Williamshaven,Virginia,93443,Sugar,West,P-009,Fun Dip,643,9,93,550
776,CA-1776,2026-01-26,2025-06-08,Second Class,CUST-120,USA,East Steven,Virginia,78211,Chocolate,South,P-003,Wonka Bar - Scrumdiddlyumptious,507,20,345,162
777,CA-1777,2026-01-06,2025-09-27,Standard Class,CUST-147,USA,East Christineburgh,Pennsylvania,60499,Sugar,East,P-009,Fun Dip,621,30,20,601
778,CA-1778,2025-10-14,2025-09-13,First Class,CUST-154,USA,Whiteberg,Idaho,39728,Chocolate,South,P-001,Wonka Bar - Nutty Crunch Surprise,303,20,238,65
779,CA-1779,2025-08-02,2025-12-28,Standard Class,CUST-168,USA,North Jacob,New Hampshire,71893,Other,West,P-013,Lickable Wallpaper,129,27,52,77
780,CA-1780,2026-02-19,2025-09-25,First Class,CUST-253,USA,Burnsburgh,South Carolina,23317,Chocolate,West,P-002,Wonka Bar - Fudge Mallows,598,17,543,55
781,CA-1781,2025-04-18,2026-01-25,Second Class,CUST-100,USA,North Michael,New Hampshire,40898,Chocolate,West,P-005,Wonka Bar - Triple Dazzle Caramel,535,22,249,286
782,CA-1782,2026-02-15,2025-12-29,Standard Class,CUST-132,USA,New Christopherside,Colorado,65547,Other,Central,P-014,Wonka Gum,652,5,177,475
783,CA-1783,2025-06-30,2025-05-13,First Class,CUST-046,USA,South Colinchester,Texas,22738,Chocolate,West,P-003,Wonka Bar - Scrumdiddlyumptious,644,5,76,568
784,CA-1784,2025-07-20,2025-05-04,Standard Class,CUST-261,USA,West Brian,Oklahoma,54842,Chocolate,West,P-003,Wonka Bar - Scrumdiddlyumptious,453,30,235,218
785,CA-1785,2026-02-27,2025-09-25,Second Class,CUST-238,USA,Wilsonview,New Mexico,61528,Other,Central,P-010,Fizzy Lifting Drinks,540,16,338,202
786,CA-1786,2025-07-24,2025-04-26,Second Class,CUST-034,USA,Walterfort,Kentucky,85053,Chocolate,West,P-002,Wonka Bar - Fudge Mallows,332,6,172,160
787,CA-1787,2026-03-20,2026-01-26,Standard Class,CUST-032,USA,Garrettbury,Oregon,84936,Other,West,P-015,Kazookles,513,9,348,165
788,CA-1788,2026-03-23,2026-02-13,Standard Class,CUST-213,USA,East Curtishaven,New York,34528,Chocolate,South,P-004,Wonka Bar - Milk Chocolate,577,12,331,246
789,CA-1789,2025-08-01,2025-06-22,Second Class,CUST-055,USA,Deannastad,New York,76702,Sugar,South,P-009,Fun Dip,543,13,384,159
790,CA-1790,2025-12-12,2025-11-27,Standard Class,CUST-261,USA,Port Raymond,Connecticut,58394,Sugar,Central,P-006,Laffy Taffy,367,16,78,289
791,CA-1791,2025-07-23,2025-09-17,Second Class,CUST-101,USA,Paigeborough,California,55141,Other,South,P-015,Kazookles,824,24,404,420
792,CA-1792,2026-01-29,2025-10-17,Second Class,CUST-143,USA,Thompsonbury,Alabama,87450,Chocolate,East,P-001,Wonka Bar - Nutty Crunch Surprise,309,12,93,216
793,CA-1793,2025-06-14,2025-12-13,Second Class,CUST-231,USA,Campbellfurt,North Carolina,42841,Chocolate,West,P-005,Wonka Bar - Triple Dazzle Caramel,327,16,174,153
794,CA-1794,2025-10-28,2025-10-08,Standard Class,CUST-156,USA,Seanmouth,Oklahoma,73669,Sugar,East,P-012,Hair Toffee,562,30,277,285
795,CA-1795,2026-02-13,2025-05-06,First Class,CUST-285,USA,Brianport,Ohio,97051,Sugar,East,P-007,SweeTARTS,933,26,460,473
796,CA-1796,2026-02-06,2025-04-02,Second Class,CUST-133,USA,Lake Kimberlystad,Utah,01719,Sugar,South,P-008,Nerds,823,7,492,331
797,CA-1797,2026-03-29,2025-10-14,Second Class,CUST-062,USA,New Davidside,Wisconsin,46253,Other,East,P-014,Wonka Gum,198,23,36,162
798,CA-1798,2025-06-13,2025-08-19,Standard Class,CUST-067,USA,East Katherine,West Virginia,46431,Chocolate,South,P-002,Wonka Bar - Fudge Mallows,381,13,86,295
799,CA-1799,2025-07-01,2025-10-20,First Class,CUST-066,USA,South Roberttown,North Dakota,27076,Sugar,Central,P-012,Hair Toffee,825,27,371,454
800,CA-1800,2025-10-30,2025-06-22,First Class,CUST-113,USA,West Allison,Iowa,62958,Chocolate,South,P-005,Wonka Bar - Triple Dazzle Caramel,645,16,97,548
801,CA-1801,2025-09-22,2025-08-04,Standard Class,CUST-273,USA,Williamchester,Illinois,20229,Sugar,Central,P-007,SweeTARTS,314,13,258,56
802,CA-1802,2025-08-22,2025-06-26,First Class,CUST-295,USA,North Michaelfort,West Virginia,43730,Chocolate,South,P-001,Wonka Bar - Nutty Crunch Surprise,299,16,158,141
803,CA-1803,2025-10-23,2025-11-09,Second Class,CUST-100,USA,South Mark,Louisiana,25370,Sugar,Central,P-006,Laffy Taffy,994,16,25,969
804,CA-1804,2025-09-23,2025-07-24,Second Class,CUST-152,USA,Rodrigueztown,North Dakota,60717,Sugar,East,P-006,Laffy Taffy,436,28,386,50
805,CA-1805,2025-10-04,2026-01-10,Standard Class,CUST-270,USA,South Autumnside,Indiana,45377,Sugar,Central,P-009,Fun Dip,891,18,649,242
806,CA-1806,2026-02-12,2025-08-03,Second Class,CUST-258,USA,North George,Oregon,15331,Chocolate,Central,P-001,Wonka Bar - Nutty Crunch Surprise,181,24,121,60
807,CA-1807,2025-05-19,2025-10-03,Standard Class,CUST-276,USA,Emilyland,Arizona,41114,Chocolate,East,P-001,Wonka Bar - Nutty Crunch Surprise,383,19,199,184
808,CA-1808,2025-09-05,2025-12-26,First Class,CUST-068,USA,Ariasberg,Minnesota,25328,Chocolate,West,P-005,Wonka Bar - Triple Dazzle Caramel,632,19,218,414
809,CA-1809,2025-11-16,2026-03-14,Second Class,CUST-066,USA,Lake Kevin,Michigan,41800,Sugar,East,P-012,Hair Toffee,402,15,167,235
810,CA-1810,2025-07-23,2026-02-11,Second Class,CUST-268,USA,Rachelshire,Arkansas,77641,Chocolate,South,P-002,Wonka Bar - Fudge Mallows,720,17,263,457
811,CA-1811,2025-08-03,2025-05-02,Standard Class,CUST-290,USA,Port David,West Virginia,98362,Sugar,Central,P-011,Everlasting Gobstopper,371,16,249,122
812,CA-1812,2025-09-08,2025-10-13,First Class,CUST-290,USA,South Dawnmouth,Missouri,43428,Chocolate,Central,P-004,Wonka Bar - Milk Chocolate,113,16,34,79
813,CA-1813,2025-09-07,2026-01-01,Standard Class,CUST-134,USA,Pricebury,Virginia,27082,Other,South,P-010,Fizzy Lifting Drinks,450,28,251,199
814,CA-1814,2025-10-21,2025-08-20,Second Class,CUST-232,USA,North Matthew,Illinois,53371,Sugar,Central,P-008,Nerds,672,21,514,158
815,CA-1815,2026-02-09,2026-02-27,Second Class,CUST-165,USA,Lake Brian,New Jersey,80797,Sugar,Central,P-009,Fun Dip,673,29,421,252
816,CA-1816,2025-05-04,2025-09-18,Second Class,CUST-171,USA,Lake Trevorshire,South Carolina,80035,Sugar,South,P-006,Laffy Taffy,452,16,295,157
817,CA-1817,2025-11-26,2025-11-25,Second Class,CUST-272,USA,Lake Cherylmouth,Connecticut,93887,Sugar,Central,P-008,Nerds,638,23,491,147
818,CA-1818,2025-12-26,2025-11-10,Standard Class,CUST-119,USA,Jeremyfurt,Michigan,49961,Sugar,West,P-006,Laffy Taffy,976,30,348,628
819,CA-1819,2025-06-21,2025-09-04,Second Class,CUST-010,USA,Williambury,Nebraska,29562,Other,West,P-015,Kazookles,784,23,106,678
820,CA-1820,2026-02-20,2025-10-13,First Class,CUST-082,USA,Martinport,Arizona,31867,Sugar,West,P-011,Everlasting Gobstopper,701,23,421,280
821,CA-1821,2025-09-16,2025-06-06,First Class,CUST-030,USA,Markfort,Louisiana,63671,Other,East,P-014,Wonka Gum,562,23,164,398
822,CA-1822,2025-12-31,2025-07-21,Standard Class,CUST-276,USA,East Jaclyn,Pennsylvania,64529,Sugar,South,P-007,SweeTARTS,389,8,171,218
823,CA-1823,2026-03-17,2026-01-09,First Class,CUST-288,USA,Chadmouth,New Mexico,04514,Other,West,P-010,Fizzy Lifting Drinks,439,8,203,236
824,CA-1824,2025-12-18,2025-07-05,Second Class,CUST-136,USA,East Brandon,Massachusetts,44310,Sugar,West,P-006,Laffy Taffy,848,25,721,127
825,CA-1825,2025-11-06,2025-04-30,First Class,CUST-136,USA,Garciachester,Florida,63128,Sugar,Central,P-007,SweeTARTS,447,27,144,303
826,CA-1826,2025-06-22,2025-07-23,Standard Class,CUST-240,USA,New Juliebury,Tennessee,98770,Sugar,South,P-012,Hair Toffee,320,16,117,203
827,CA-1827,2025-10-10,2025-10-05,Second Class,CUST-142,USA,North Jordanstad,Utah,99123,Other,West,P-013,Lickable Wallpaper,274,11,89,185
828,CA-1828,2026-01-03,2026-02-21,Second Class,CUST-289,USA,Cartermouth,Montana,96162,Chocolate,East,P-001,Wonka Bar - Nutty Crunch Surprise,532,5,280,252
829,CA-1829,2025-08-01,2025-05-07,Second Class,CUST-269,USA,New Isaacbury,Colorado,85885,Other,West,P-010,Fizzy Lifting Drinks,807,27,617,190
830,CA-1830,2025-09-28,2025-04-21,Second Class,CUST-221,USA,West Wanda,South Dakota,75464,Sugar,East,P-007,SweeTARTS,671,11,569,102
831,CA-1831,2025-05-10,2025-07-13,First Class,CUST-121,USA,Bensonview,Nebraska,91747,Other,West,P-010,Fizzy Lifting Drinks,685,16,435,250
832,CA-1832,2026-01-10,2025-07-25,Second Class,CUST-167,USA,Lake Heather,Indiana,44159,Sugar,West,P-011,Everlasting Gobstopper,154,27,57,97
833,CA-1833,2025-08-30,2025-05-22,First Class,CUST-143,USA,South Michaelborough,Indiana,35076,Other,South,P-015,Kazookles,388,22,50,338
834,CA-1834,2026-01-31,2025-10-20,Second Class,CUST-002,USA,Medinaton,Delaware,19841,Sugar,West,P-012,Hair Toffee,946,17,678,268
835,CA-1835,2025-04-24,2025-07-17,Standard Class,CUST-239,USA,New Benjamin,Wisconsin,03368,Sugar,Central,P-006,Laffy Taffy,950,23,33,917
836,CA-1836,2025-12-10,2025-12-02,First Class,CUST-023,USA,Port Steven,Maine,88182,Other,Central,P-015,Kazookles,372,15,183,189
837,CA-1837,2025-07-31,2025-04-27,Standard Class,CUST-045,USA,East Nicholasbury,New Jersey,94875,Other,West,P-014,Wonka Gum,478,18,425,53
838,CA-1838,2026-01-21,2026-02-27,Standard Class,CUST-173,USA,East Austin,Arkansas,27280,Sugar,East,P-007,SweeTARTS,848,30,54,794
839,CA-1839,2025-07-15,2025-06-17,First Class,CUST-197,USA,North Aaronmouth,Washington,13826,Sugar,Central,P-012,Hair Toffee,570,30,83,487
840,CA-1840,2025-06-27,2025-06-26,Standard Class,CUST-049,USA,North Johntown,Utah,21371,Sugar,West,P-007,SweeTARTS,802,16,523,279
